,Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,Price,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,Car_Age,Price_every_Year,Price_every_KM
3643,3643,Skoda Superb Elegance 1.8 TSI AT,Mumbai,2009,35000,Second,13.7,1798,157.75,5.0,4.45,0,1,0,15,0.2966666666666667,0.12714285714285714
3644,3644,Mahindra Xylo E4,Pune,2009,70000,First,14.0,2498,112.0,7.0,2.85,0,0,1,15,0.19,0.04071428571428572
3645,3645,Mahindra XUV500 W8 2WD,Delhi,2014,86000,First,15.1,2179,140.0,7.0,7.85,0,0,1,10,0.7849999999999999,0.09127906976744185
3646,3646,Maruti Swift Dzire VXI,Pune,2016,32000,First,19.1,1197,85.8,5.0,5.3,0,1,1,8,0.6625,0.165625
3647,3647,Ford Ecosport 1.0 Ecoboost Platinum Edition,Mumbai,2017,15000,First,18.88,999,123.24,5.0,8.0,0,1,1,7,1.1428571428571428,0.5333333333333333
3648,3648,Toyota Corolla Altis Diesel D4DG,Coimbatore,2014,69918,First,21.43,1364,87.2,5.0,9.43,0,0,1,10,0.943,0.1348722789553477
3649,3649,Hyundai i20 2015-2017 1.2 Magna,Pune,2012,39000,First,18.5,1197,80.0,5.0,2.75,0,1,1,12,0.22916666666666666,0.07051282051282051
3650,3650,Renault Captur 1.5 Diesel Platine Mono,Mumbai,2018,1011,First,20.37,1461,108.45,5.0,13.5,0,0,1,6,2.25,13.353115727002967
3651,3651,Mercedes-Benz E-Class 280 CDI,Hyderabad,2009,85000,First,11.0,2987,198.5,5.0,9.99,0,0,0,15,0.666,0.11752941176470588
3652,3652,Maruti Baleno RS 1.0 Petrol,Chennai,2017,46663,First,21.1,998,100.0,5.0,6.95,0,1,1,7,0.9928571428571429,0.1489402738786619
3653,3653,Nissan Sunny 2011-2014 XL AT Special Edition,Chennai,2015,27000,First,17.97,1498,99.6,5.0,6.75,0,1,0,9,0.75,0.25
3654,3654,Hyundai Grand i10 AT Asta,Chennai,2015,15000,First,18.9,1197,82.0,5.0,5.5,0,1,0,9,0.6111111111111112,0.3666666666666667
3655,3655,Maruti Ciaz Zeta,Kochi,2018,10575,First,21.56,1462,103.25,5.0,9.18,0,1,1,6,1.53,0.8680851063829788
3656,3656,Hyundai Xcent 1.2 Kappa S,Jaipur,2014,12500,First,19.1,1197,82.0,5.0,4.15,0,1,1,10,0.41500000000000004,0.3320000000000001
3657,3657,Hyundai Verna 1.6 SX CRDi (O),Ahmedabad,2012,52000,First,22.32,1582,126.32,5.0,6.5,0,0,1,12,0.5416666666666666,0.125
3658,3658,Maruti Wagon R VXI 1.2,Kochi,2015,49818,First,21.5,1197,81.8,5.0,4.11,0,1,1,9,0.4566666666666667,0.08250030109598941
3659,3659,Hyundai Verna CRDi,Hyderabad,2008,90000,Second,16.8,1493,110.0,5.0,2.25,0,0,1,16,0.140625,0.025
3660,3660,Toyota Etios Liva G,Kochi,2015,52207,First,17.71,1197,78.9,5.0,4.56,0,1,1,9,0.5066666666666666,0.08734460896048422
3661,3661,Mahindra Xylo E4 ABS BS III,Pune,2013,167362,First,11.68,2498,112.0,7.0,4.0,0,0,1,11,0.36363636363636365,0.023900287998470382
3662,3662,Toyota Etios Liva GD,Coimbatore,2015,49894,First,23.59,1364,67.06,5.0,5.27,0,0,1,9,0.5855555555555555,0.10562392271615824
3663,3663,Mahindra Thar DI 4X4,Kochi,2019,13024,First,18.06,2523,63.0,7.0,9.11,0,0,1,5,1.8219999999999998,0.6994778869778869
3664,3664,Nissan X-Trail SLX MT,Pune,2010,128000,Second,14.42,1995,147.6,5.0,6.2,0,0,1,14,0.4428571428571429,0.0484375
3665,3665,Toyota Innova Crysta 2.8 ZX AT,Kochi,2017,26023,First,11.36,2755,171.5,7.0,19.97,0,0,0,7,2.8528571428571428,0.7673980709372478
3666,3666,Hyundai Creta 1.4 CRDi S,Delhi,2016,42784,First,21.38,1396,88.7,5.0,10.17,0,0,1,8,1.27125,0.23770568436798803
3667,3667,Maruti Swift VDI,Pune,2014,115000,First,28.4,1248,74.0,5.0,4.5,0,0,1,10,0.45,0.0391304347826087
3668,3668,Hyundai Verna 1.6 CRDI SX Option,Kochi,2019,30529,First,23.9,1582,126.2,5.0,14.28,0,0,1,5,2.856,0.4677519735333617
3669,3669,Maruti Alto LXi BSIII,Kochi,2012,14814,Second,19.7,796,46.3,5.0,2.47,0,1,1,12,0.20583333333333334,0.16673417037937088
3670,3670,Maruti S Cross DDiS 200 Alpha,Ahmedabad,2016,58000,First,23.65,1248,88.5,5.0,7.9,0,0,1,8,0.9875,0.13620689655172416
3671,3671,Hyundai EON Era,Hyderabad,2011,68128,First,21.1,814,55.2,5.0,2.3,0,1,1,13,0.1769230769230769,0.03375998121183654
3672,3672,Nissan Terrano XL,Hyderabad,2013,63220,First,13.24,1598,102.5,5.0,6.5,0,1,1,11,0.5909090909090909,0.10281556469471687
3673,3673,Hyundai EON Era,Hyderabad,2016,30000,First,21.1,814,55.2,5.0,3.25,0,1,1,8,0.40625,0.10833333333333332
3674,3674,Tata Zest Quadrajet 1.3 XT,Bangalore,2017,27768,First,20.65,1248,88.7,5.0,5.85,0,0,1,7,0.8357142857142856,0.21067415730337077
3675,3675,Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,Hyderabad,2014,53000,Second,14.21,2143,203.0,5.0,29.0,0,0,0,10,2.9,0.5471698113207547
3676,3676,Audi Q5 2.0 TDI Premium Plus,Coimbatore,2014,87652,Second,14.16,1968,174.3,5.0,25.71,0,0,0,10,2.571,0.2933190343631634
3677,3677,Ford Fiesta 1.6 ZXi Leather,Chennai,2008,94873,Second,15.3,1596,101.0,5.0,1.85,0,1,1,16,0.115625,0.019499752300443752
3678,3678,BMW 3 Series 320d Prestige,Mumbai,2015,56000,First,18.88,1995,184.0,5.0,22.75,0,0,0,9,2.5277777777777777,0.40625
3679,3679,Maruti Baleno RS 1.0 Petrol,Kochi,2018,18678,First,21.1,998,100.0,5.0,8.32,0,1,1,6,1.3866666666666667,0.44544383766998613
3680,3680,Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,Delhi,2014,30000,First,14.21,2143,203.0,5.0,26.0,0,0,0,10,2.6,0.8666666666666666
3681,3681,Hyundai i10 Sportz 1.2,Hyderabad,2013,59000,First,20.36,1197,78.9,5.0,3.45,0,1,1,11,0.31363636363636366,0.05847457627118645
3682,3682,Hyundai Grand i10 Asta Option,Mumbai,2017,13000,First,18.9,1197,82.0,5.0,5.15,0,1,1,7,0.7357142857142858,0.39615384615384613
3683,3683,Honda Brio S MT,Kochi,2014,74325,First,19.4,1198,86.8,5.0,3.51,0,1,1,10,0.351,0.04722502522704339
3684,3684,Hyundai i20 Magna 1.4 CRDi (Diesel),Kolkata,2015,45000,First,21.9,1396,88.76,5.0,3.45,0,0,1,9,0.38333333333333336,0.07666666666666667
3685,3685,Volkswagen Polo Petrol Highline 1.2L,Pune,2013,57000,First,16.47,1198,73.9,5.0,3.75,0,1,1,11,0.3409090909090909,0.06578947368421052
3686,3686,Honda City 1.5 EXI,Pune,2001,125943,Second,13.0,1493,100.0,5.0,1.45,0,1,1,23,0.06304347826086956,0.011513144835362027
3687,3687,Skoda Octavia Ambiente 1.9 TDI,Delhi,2008,80000,First,18.7,1896,66.0,5.0,2.2,0,0,1,16,0.1375,0.0275
3688,3688,Ford Endeavour 2.5L 4X2,Hyderabad,2010,154000,First,13.1,2499,141.0,7.0,7.99,0,0,1,14,0.5707142857142857,0.051883116883116885
3689,3689,Chevrolet Cruze LTZ,Bangalore,2013,62000,Second,18.3,1991,147.9,5.0,6.75,0,0,1,11,0.6136363636363636,0.10887096774193548
3690,3690,Honda CR-V AT With Sun Roof,Kolkata,2013,27000,First,14.0,1197,74.0,5.0,11.99,0,1,0,11,1.09,0.4440740740740741
3691,3691,Honda Mobilio V i DTEC,Kolkata,2014,45000,First,24.2,1498,98.6,7.0,5.0,0,0,1,10,0.5,0.11111111111111112
3692,3692,Maruti Ertiga VDI,Pune,2012,105000,Second,20.77,1248,88.76,7.0,5.9,0,0,1,12,0.4916666666666667,0.05619047619047619
3693,3693,Hyundai Grand i10 Sportz,Mumbai,2013,26000,First,18.9,1197,82.0,5.0,3.75,0,1,1,11,0.3409090909090909,0.14423076923076925
3694,3694,Jaguar XF 3.0 Litre S Premium Luxury,Mumbai,2014,30900,First,14.74,2993,270.9,5.0,29.5,0,0,0,10,2.95,0.9546925566343042
3695,3695,Honda Amaze VX i-Vtech,Chennai,2014,48000,First,18.0,1198,86.7,5.0,4.75,0,1,1,10,0.475,0.09895833333333333
3696,3696,Audi A6 2.7 TDI,Pune,2011,112719,First,12.4,2698,179.5,5.0,11.5,0,0,0,13,0.8846153846153846,0.102023616249257
3697,3697,Hyundai i20 1.2 Spotz,Chennai,2017,5000,First,18.6,1197,81.83,5.0,6.95,0,1,1,7,0.9928571428571429,1.39
3698,3698,Volkswagen Ameo 1.2 MPI Highline Plus 16,Mumbai,2016,16000,First,17.0,1198,73.75,5.0,5.4,0,1,1,8,0.675,0.3375
3699,3699,Renault Fluence 2.0,Jaipur,2011,63000,First,13.4,1997,135.1,5.0,4.75,0,1,0,13,0.36538461538461536,0.07539682539682539
3700,3700,Maruti Alto K10 VXI,Chennai,2011,28300,First,24.07,998,67.1,5.0,2.15,0,1,1,13,0.16538461538461538,0.07597173144876325
3701,3701,Maruti Alto Std,Jaipur,2005,49000,First,19.7,796,46.3,5.0,0.9,0,1,1,19,0.04736842105263158,0.018367346938775512
3702,3702,Maruti Wagon R VXI BS IV,Kolkata,2016,12501,First,20.51,998,67.04,5.0,3.5,0,1,1,8,0.4375,0.2799776017918566
3703,3703,Fiat Linea 1.3 Emotion,Kochi,2016,56628,First,20.4,1248,92.0,5.0,5.85,0,0,1,8,0.73125,0.10330578512396695
3704,3704,Maruti Swift Dzire Vdi BSIV,Pune,2010,105000,First,19.3,1248,73.9,5.0,3.15,0,0,1,14,0.225,0.030000000000000002
3705,3705,Renault Scala Diesel RxL,Pune,2016,52126,First,21.64,1461,84.8,5.0,6.0,0,0,1,8,0.75,0.1151057054061313
3706,3706,Hyundai i20 Magna,Kolkata,2010,38000,First,18.5,1197,80.0,5.0,2.23,0,1,1,14,0.15928571428571428,0.05868421052631579
3707,3707,Hyundai Xcent 1.2 Kappa SX Option,Bangalore,2016,50000,First,19.1,1197,82.0,5.0,2.5,0,1,1,8,0.3125,0.05
3708,3708,Maruti Wagon R LXI,Kochi,2015,50230,First,18.9,998,67.1,5.0,3.87,0,1,1,9,0.43,0.07704559028469042
3709,3709,Mahindra XUV500 W8 2WD,Ahmedabad,2014,31000,First,15.1,2179,140.0,7.0,9.5,0,0,1,10,0.95,0.3064516129032258
3710,3710,Toyota Fortuner 4x2 AT,Delhi,2014,79000,First,12.55,2982,168.5,7.0,17.75,0,0,0,10,1.775,0.22468354430379747
3711,3711,Renault Duster 110PS Diesel RxZ Plus,Delhi,2012,130000,First,19.64,1461,108.45,5.0,3.75,0,0,1,12,0.3125,0.028846153846153844
3712,3712,Hyundai Santro Xing GLS,Chennai,2010,115000,Second,17.92,1086,62.1,5.0,1.5,0,1,1,14,0.10714285714285714,0.013043478260869566
3713,3713,Hyundai Verna 1.6 SX VTVT,Pune,2013,41500,Second,17.01,1591,121.3,5.0,5.0,0,1,1,11,0.45454545454545453,0.12048192771084337
3714,3714,BMW X1 sDrive 20d Exclusive,Pune,2014,54385,Second,15.06,1995,177.0,5.0,17.0,0,0,0,10,1.7,0.31258619104532503
3715,3715,Honda Civic 2006-2010 1.8 V AT,Kochi,2011,56361,First,12.9,1799,130.0,5.0,4.38,0,1,0,13,0.33692307692307694,0.07771331239687018
3716,3716,Audi A6 35 TFSI Matrix,Delhi,2018,22000,First,15.26,1798,187.74,5.0,41.5,0,1,0,6,6.916666666666667,1.8863636363636362
3717,3717,Maruti Wagon R LXI BS IV,Kolkata,2017,8000,First,20.51,998,67.04,5.0,3.0,0,1,1,7,0.42857142857142855,0.375
3718,3718,Maruti Vitara Brezza ZDi Plus Dual Tone,Coimbatore,2018,28741,First,24.3,1248,88.5,5.0,11.0,0,0,1,6,1.8333333333333333,0.3827285063150203
3719,3719,Land Rover Discovery 3 TDV6 Diesel Automatic,Pune,2012,117236,Second,11.8,2720,190.0,7.0,14.0,0,0,0,12,1.1666666666666667,0.11941724385001194
3720,3720,Maruti Dzire New,Pune,2016,30500,First,26.59,1248,74.0,5.0,7.65,0,0,0,8,0.95625,0.25081967213114753
3721,3721,Hyundai Verna VTVT 1.6 SX,Kolkata,2018,5000,First,17.0,1591,121.3,5.0,8.7,0,1,1,6,1.45,1.7399999999999998
3722,3722,Maruti Ertiga ZDI Plus,Hyderabad,2016,42000,First,25.47,1248,88.5,7.0,9.9,0,0,1,8,1.2375,0.2357142857142857
3723,3723,Hyundai Accent GLE,Mumbai,2010,32773,First,13.2,1495,94.0,5.0,2.05,0,1,1,14,0.1464285714285714,0.06255149055625057
3724,3724,Hyundai i20 1.2 Sportz,Kolkata,2016,19008,First,17.0,1197,80.0,5.0,5.25,0,1,1,8,0.65625,0.2761994949494949
3725,3725,Hyundai Verna VTVT 1.6 SX,Kochi,2012,32542,First,17.0,1591,121.3,5.0,5.77,0,1,1,12,0.4808333333333333,0.17730932333599655
3726,3726,Maruti Alto LX,Hyderabad,2010,94753,First,19.7,796,46.3,5.0,1.95,0,1,1,14,0.1392857142857143,0.02057982333013203
3727,3727,Mahindra Scorpio VLX,Ahmedabad,2011,70000,Second,12.05,2179,120.0,8.0,7.45,0,0,1,13,0.573076923076923,0.10642857142857143
3728,3728,Maruti Wagon R LXI,Delhi,2012,68347,First,18.9,998,67.1,5.0,2.6,0,1,1,12,0.21666666666666667,0.03804117225335421
3729,3729,Hyundai i20 1.2 Sportz,Ahmedabad,2011,72000,Second,17.0,1197,80.0,5.0,3.25,0,1,1,13,0.25,0.04513888888888889
3730,3730,Maruti Ritz VDi,Hyderabad,2010,75014,First,21.1,1248,73.9,5.0,3.85,0,0,1,14,0.275,0.05132375289945877
3731,3731,Renault Koleos 2.0 Diesel,Delhi,2013,65000,Second,13.73,1995,148.0,5.0,7.5,0,0,0,11,0.6818181818181818,0.11538461538461538
3732,3732,BMW 3 Series 320d,Kochi,2012,55598,First,22.69,1995,190.0,5.0,11.5,0,0,0,12,0.9583333333333334,0.2068419727328321
3733,3733,Honda Brio V MT,Pune,2013,50000,First,19.4,1198,86.8,5.0,3.25,0,1,1,11,0.29545454545454547,0.06499999999999999
3734,3734,Hyundai Sonata GOLD,Chennai,2003,44200,Second,11.7,1997,134.0,5.0,1.5,0,1,1,21,0.07142857142857142,0.03393665158371041
3735,3735,Maruti Swift Dzire VDi,Jaipur,2014,65000,First,19.3,1248,73.9,5.0,5.31,0,0,1,10,0.5309999999999999,0.08169230769230769
3736,3736,Mahindra XUV500 W8 4WD,Hyderabad,2013,49000,First,16.0,2179,140.0,7.0,9.0,0,0,1,11,0.8181818181818182,0.18367346938775508
3737,3737,Hyundai i10 Sportz 1.1L,Kolkata,2016,7200,First,19.81,1086,68.05,5.0,3.59,0,1,1,8,0.44875,0.4986111111111111
3738,3738,Maruti Ciaz ZXi Plus,Kochi,2016,43152,First,20.73,1373,91.1,5.0,7.35,0,1,1,8,0.91875,0.17032814238042268
3739,3739,Toyota Innova 2.5 V Diesel 8-seater,Pune,2013,112000,First,12.8,2494,102.0,8.0,12.0,0,0,1,11,1.0909090909090908,0.10714285714285714
3740,3740,Hyundai Grand i10 Sportz,Coimbatore,2017,23540,First,18.9,1197,82.0,5.0,6.02,0,1,1,7,0.86,0.25573491928632114
3741,3741,Chevrolet Optra Magnum 2.0 LS BSIII,Coimbatore,2008,82160,First,16.52,1991,123.7,5.0,2.57,0,0,1,16,0.160625,0.031280428432327166
3742,3742,Mahindra Ssangyong Rexton RX5,Pune,2013,57000,First,12.83,2696,162.0,7.0,12.45,0,0,1,11,1.1318181818181818,0.21842105263157896
3743,3743,Mahindra XUV500 W8 2WD,Coimbatore,2015,39335,First,15.1,2179,140.0,7.0,12.63,0,0,1,9,1.4033333333333333,0.3210880894877336
3744,3744,Honda City i VTEC SV,Bangalore,2014,62000,Second,17.4,1497,117.3,5.0,7.75,0,1,1,10,0.775,0.125
3745,3745,Ford Ecosport 1.5 DV5 MT Titanium,Delhi,2014,60000,First,22.7,1498,89.84,5.0,5.5,0,0,1,10,0.55,0.09166666666666667
3746,3746,Hyundai i20 Sportz 1.2,Kolkata,2015,35000,First,18.6,1197,81.83,5.0,4.43,0,1,1,9,0.49222222222222217,0.12657142857142856
3747,3747,Mercedes-Benz CLA 200 CDI Sport,Kochi,2016,32345,First,17.9,2143,136.0,5.0,24.51,0,0,0,8,3.06375,0.7577678157365899
3748,3748,Hyundai EON Magna,Ahmedabad,2014,47000,First,22.0,814,55.0,5.0,2.65,0,1,1,10,0.265,0.05638297872340425
3749,3749,Toyota Etios G Safety,Delhi,2011,36000,First,17.6,1496,88.7,5.0,3.2,0,1,1,13,0.24615384615384617,0.08888888888888889
3750,3750,Maruti Swift Dzire Tour LDI,Chennai,2016,75000,First,23.4,1248,74.0,5.0,4.25,0,0,1,8,0.53125,0.056666666666666664
3751,3751,Maruti Alto LXi,Kolkata,2008,38000,First,19.7,796,46.3,5.0,1.1,0,1,1,16,0.06875,0.028947368421052635
3752,3752,Maruti Celerio ZXI,Chennai,2015,57818,First,23.1,998,67.04,5.0,4.3,0,1,1,9,0.47777777777777775,0.07437130305441211
3753,3753,Ford Ecosport 1.5 DV5 MT Titanium Optional,Hyderabad,2015,45000,First,22.7,1498,89.84,5.0,8.9,0,0,1,9,0.9888888888888889,0.19777777777777777
3754,3754,Nissan Terrano XV 110 PS Limited Edition,Jaipur,2015,75055,First,19.01,1461,108.5,5.0,6.5,0,0,1,9,0.7222222222222222,0.0866031576843648
3755,3755,Honda Accord VTi-L AT,Delhi,2009,65462,Third,11.1,2354,142.0,5.0,3.5,0,1,0,15,0.23333333333333334,0.05346613302373896
3756,3756,Maruti Swift Ldi BSIII,Hyderabad,2008,76206,First,17.8,1248,75.0,5.0,4.25,0,0,1,16,0.265625,0.05576988688554707
3757,3757,Mahindra XUV500 AT W10 FWD,Kochi,2018,25948,First,16.0,2179,140.0,7.0,16.46,0,0,0,6,2.7433333333333336,0.6343456143055342
3758,3758,Honda Jazz 1.2 VX i VTEC,Mumbai,2016,28500,First,18.7,1199,88.7,5.0,5.95,0,1,1,8,0.74375,0.20877192982456141
3759,3759,Honda City i VTEC V,Mumbai,2015,28004,First,17.8,1497,117.3,5.0,7.1,0,1,1,9,0.7888888888888889,0.25353520925582057
3760,3760,Fiat Grande Punto 1.2 Dynamic,Kolkata,2011,25000,Second,15.7,1172,67.0,5.0,1.25,0,1,1,13,0.09615384615384616,0.05
3761,3761,Maruti Ertiga ZXI,Pune,2013,82543,First,16.02,1373,93.7,7.0,5.5,0,1,1,11,0.5,0.06663193729328955
3762,3762,Nissan Micra XL,Chennai,2013,30000,First,18.44,1198,75.0,5.0,3.25,0,1,1,11,0.29545454545454547,0.10833333333333332
3763,3763,Honda City 1.5 V MT,Hyderabad,2010,27800,First,17.0,1497,118.0,5.0,5.0,0,1,1,14,0.35714285714285715,0.17985611510791366
3764,3764,Toyota Etios VX,Coimbatore,2016,33415,First,16.78,1496,88.73,5.0,6.58,0,1,1,8,0.8225,0.19691755199760586
3765,3765,BMW 3 Series 320d Luxury Line,Mumbai,2013,38000,First,18.88,1995,184.0,5.0,19.5,0,0,0,11,1.7727272727272727,0.5131578947368421
3766,3766,Honda Jazz 1.2 SV i VTEC,Kochi,2017,41981,First,18.7,1199,88.7,5.0,6.14,0,1,1,7,0.8771428571428571,0.14625663990853005
3767,3767,Maruti Dzire VDI,Jaipur,2013,77084,First,28.4,1248,73.75,5.0,4.95,0,0,1,11,0.45,0.0642156608375279
3768,3768,Skoda Rapid 1.6 TDI Elegance,Hyderabad,2013,71803,First,20.5,1598,103.5,5.0,5.75,0,0,1,11,0.5227272727272727,0.08008021948943637
3769,3769,Mahindra XUV500 W6 2WD,Kolkata,2013,73314,First,15.1,2179,140.0,7.0,6.6,0,0,1,11,0.6,0.09002373352974874
3770,3770,Hyundai Grand i10 AT Asta,Coimbatore,2015,69053,First,18.9,1197,82.0,5.0,5.72,0,1,0,9,0.6355555555555555,0.08283492389903407
3771,3771,Honda City 1.5 V MT,Delhi,2009,79782,Second,17.0,1497,118.0,5.0,2.6,0,1,1,15,0.17333333333333334,0.03258880449224136
3772,3772,Toyota Innova 2.5 GX 7 STR,Hyderabad,2010,250000,Second,12.8,2494,102.0,7.0,6.5,0,0,1,14,0.4642857142857143,0.026
3773,3773,Mahindra XUV500 W8 2WD,Pune,2011,90000,Second,15.1,2179,140.0,7.0,6.1,0,0,1,13,0.46923076923076923,0.06777777777777777
3774,3774,Maruti Swift Dzire VDi,Hyderabad,2010,130000,First,19.3,1248,73.9,5.0,3.85,0,0,1,14,0.275,0.029615384615384616
3775,3775,Volkswagen Vento Petrol Highline,Pune,2013,65000,Second,15.04,1598,103.6,5.0,4.5,0,1,1,11,0.4090909090909091,0.06923076923076923
3776,3776,Audi A4 2.0 TDI,Bangalore,2013,76000,Second,16.55,1968,147.51,5.0,18.25,0,0,0,11,1.6590909090909092,0.24013157894736842
3777,3777,Maruti Ertiga LXI,Ahmedabad,2012,28002,First,16.02,1373,93.7,7.0,5.75,0,1,1,12,0.4791666666666667,0.2053424755374616
3778,3778,Maruti 800 AC,Jaipur,2010,70000,Second,16.1,796,37.0,4.0,0.9,0,1,1,14,0.0642857142857143,0.012857142857142857
3779,3779,Honda City 1.5 V MT,Hyderabad,2011,66276,First,17.0,1497,118.0,5.0,5.5,0,1,1,13,0.4230769230769231,0.08298629971633774
3780,3780,Maruti Swift Dzire VXI,Kolkata,2014,45000,First,19.1,1197,85.8,5.0,3.99,0,1,1,10,0.399,0.08866666666666667
3781,3781,Toyota Camry Hybrid,Delhi,2014,67000,First,19.16,2494,158.2,5.0,18.75,0,1,0,10,1.875,0.27985074626865675
3782,3782,Hyundai Grand i10 CRDi Sportz,Kolkata,2014,43068,First,24.0,1120,70.0,5.0,3.5,0,0,1,10,0.35,0.08126683384415344
3783,3783,Toyota Innova Crysta 2.8 GX AT 8S,Chennai,2016,40000,First,11.36,2755,171.5,8.0,16.45,0,0,0,8,2.05625,0.41125
3784,3784,Hyundai i10 Magna,Coimbatore,2011,50436,First,20.36,1197,78.9,5.0,3.65,0,1,1,13,0.28076923076923077,0.07236894281862162
3785,3785,Hyundai Grand i10 AT Asta,Bangalore,2014,21000,First,18.9,1197,82.0,5.0,5.4,0,1,0,10,0.54,0.2571428571428572
3786,3786,Maruti Baleno Alpha Diesel,Mumbai,2018,2000,First,27.39,1248,74.0,5.0,8.7,0,0,1,6,1.45,4.35
3787,3787,Skoda Superb Style 1.8 TSI AT,Mumbai,2016,14500,First,14.67,1798,177.46,5.0,20.75,0,1,0,8,2.59375,1.4310344827586208
3788,3788,Mercedes-Benz New C-Class 220 CDI AT,Hyderabad,2010,68782,First,14.84,2143,170.0,5.0,12.5,0,0,0,14,0.8928571428571429,0.18173359309121573
3789,3789,Maruti Ritz VDi,Kolkata,2011,35888,First,21.1,1248,73.9,5.0,1.89,0,0,1,13,0.1453846153846154,0.052663843067320554
3790,3790,Maruti Swift Dzire Tour LDI,Kolkata,2015,168205,First,23.4,1248,74.0,5.0,4.0,0,0,1,9,0.4444444444444444,0.023780505930263665
3791,3791,Honda Civic 2010-2013 1.8 V MT,Mumbai,2012,47000,First,14.8,1799,130.2,5.0,3.95,0,1,1,12,0.32916666666666666,0.08404255319148937
3792,3792,Maruti Ertiga SHVS VDI,Hyderabad,2015,93700,First,24.52,1248,88.5,7.0,7.85,0,0,1,9,0.8722222222222222,0.08377801494130203
3793,3793,Hyundai Elantra CRDi SX,Kolkata,2014,45000,First,22.7,1582,126.24,5.0,7.0,0,0,1,10,0.7,0.15555555555555556
3794,3794,Toyota Fortuner 4x2 AT,Hyderabad,2016,55547,First,12.55,2982,168.5,7.0,24.99,0,0,0,8,3.12375,0.44988928294957425
3795,3795,Volkswagen Polo GT TSI,Delhi,2013,69000,First,17.21,1197,103.6,5.0,4.5,0,1,0,11,0.4090909090909091,0.06521739130434782
3796,3796,Skoda Octavia Classic 1.9 TDI MT,Pune,2005,88000,Third,18.7,1896,66.0,5.0,1.25,0,0,1,19,0.06578947368421052,0.014204545454545454
3797,3797,Volkswagen Polo 1.5 TDI Trendline,Delhi,2014,32400,First,20.14,1498,88.8,5.0,3.95,0,0,1,10,0.395,0.12191358024691358
3798,3798,Hyundai Santro Xing GL Plus,Pune,2012,79000,Second,17.92,1086,62.1,5.0,1.6,0,1,1,12,0.13333333333333333,0.02025316455696203
3799,3799,Hyundai Accent GLE,Hyderabad,2004,110000,First,13.2,1495,94.0,5.0,0.6,0,1,1,20,0.03,0.005454545454545454
3800,3800,Hyundai EON D Lite Plus,Coimbatore,2014,45407,Second,21.1,814,55.2,5.0,3.39,0,1,1,10,0.339,0.07465809236461338
3801,3801,Toyota Innova 2.5 V Diesel 7-seater,Hyderabad,2011,136490,First,12.8,2494,102.0,7.0,9.8,0,0,1,13,0.7538461538461539,0.07180013187779326
3802,3802,Maruti Ignis 1.3 Zeta,Mumbai,2017,19000,First,26.8,1248,74.0,5.0,5.91,0,0,1,7,0.8442857142857143,0.31105263157894736
3803,3803,Maruti Ciaz Alpha,Mumbai,2017,19416,First,21.56,1462,103.25,5.0,8.25,0,1,1,7,1.1785714285714286,0.4249072929542645
3804,3804,Maruti Swift Dzire VXi,Mumbai,2012,15500,First,17.5,1298,85.8,5.0,3.75,0,1,1,12,0.3125,0.24193548387096775
3805,3805,Honda City i VTEC CVT VX,Hyderabad,2017,12538,First,18.0,1497,117.3,5.0,12.5,0,1,0,7,1.7857142857142858,0.9969692135906844
3806,3806,Honda Brio S MT,Delhi,2015,44328,First,19.4,1198,86.8,5.0,3.8,0,1,1,9,0.4222222222222222,0.08572459844793358
3807,3807,Toyota Etios Liva GD,Delhi,2014,63000,First,23.59,1364,67.04,5.0,4.35,0,0,1,10,0.43499999999999994,0.06904761904761904
3808,3808,Volvo XC60 D5,Hyderabad,2015,100000,First,13.5,2400,215.0,5.0,32.5,0,0,0,9,3.611111111111111,0.325
3809,3809,Tata Indigo CS eGVX,Kolkata,2015,103000,First,15.64,1193,64.08,5.0,3.0,0,1,1,9,0.3333333333333333,0.02912621359223301
3810,3810,Toyota Innova Crysta 2.8 ZX AT,Pune,2016,50296,Second,11.36,2755,171.5,7.0,19.0,0,0,0,8,2.375,0.3777636392556068
3811,3811,Volkswagen Vento Diesel Highline,Pune,2013,95500,First,20.54,1598,103.6,5.0,5.0,0,0,1,11,0.45454545454545453,0.05235602094240838
3812,3812,Ford Ecosport 1.5 DV5 MT Titanium,Pune,2014,72100,First,22.7,1498,89.84,5.0,5.45,0,0,1,10,0.545,0.07558945908460472
3813,3813,Maruti Wagon R VXI,Mumbai,2010,19119,First,18.9,998,67.1,5.0,2.7,0,1,1,14,0.19285714285714287,0.14122077514514358
3814,3814,Mercedes-Benz S-Class 320 L,Mumbai,2006,30000,First,13.0,2987,210.0,5.0,10.75,0,1,1,18,0.5972222222222222,0.35833333333333334
3815,3815,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2015,75600,First,20.14,1498,88.8,5.0,5.8,0,0,1,9,0.6444444444444444,0.07671957671957672
3816,3816,Tata Indica GLS BS IV,Pune,2007,137000,Second,15.3,1193,65.3,5.0,0.95,0,1,1,17,0.055882352941176466,0.006934306569343065
