,Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,Price,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,Car_Age
3379,3379,Chevrolet Beat Diesel PS,Jaipur,2013,98598,First,25.44,936,57.6,5.0,1.55,0,0,1,11
3380,3380,Toyota Fortuner 3.0 Diesel,Delhi,2011,62100,First,11.5,2982,171.0,7.0,10.75,0,0,1,13
3381,3381,Hyundai i20 Sportz Option 1.2,Coimbatore,2016,44238,First,18.6,1197,81.83,5.0,6.72,0,1,1,8
3382,3382,Audi Q7 3.0 TDI quattro,Coimbatore,2012,91743,First,12.07,2967,241.4,7.0,28.55,0,0,0,12
3383,3383,Porsche Panamera Diesel,Bangalore,2013,19828,Second,17.85,2967,300.0,4.0,75.0,0,0,0,11
3384,3384,Honda City i VTEC VX,Hyderabad,2016,36891,First,17.8,1497,117.3,5.0,10.49,0,1,1,8
3385,3385,Mahindra Quanto C4,Hyderabad,2012,90049,First,17.21,1493,100.0,7.0,3.8,0,0,1,12
3386,3386,Audi A4 2.0 TDI Multitronic,Ahmedabad,2012,74002,First,16.55,1968,140.0,5.0,18.5,0,0,0,12
3387,3387,Hyundai Sonata Transform 2.4 GDi AT,Kolkata,2013,41000,First,12.37,2359,198.25,5.0,6.0,0,1,0,11
3388,3388,Hyundai Verna 1.6 SX,Hyderabad,2012,83678,First,22.32,1582,126.32,5.0,5.5,0,0,1,12
3389,3389,Maruti Wagon R LXI BS IV,Pune,2010,91000,First,18.9,998,67.1,5.0,2.3,0,1,1,14
3390,3390,Maruti Ertiga SHVS ZDI Plus,Jaipur,2016,50000,First,24.52,1248,88.5,7.0,8.7,0,0,1,8
3391,3391,Hyundai Xcent 1.1 CRDi S Option,Delhi,2015,58000,First,24.4,1120,71.01,5.0,4.95,0,0,1,9
3392,3392,Maruti Swift VDI,Jaipur,2012,80000,First,22.9,1248,74.0,5.0,4.25,0,0,1,12
3393,3393,Mahindra XUV500 W6 2WD,Kochi,2017,41290,Second,16.0,2179,140.0,7.0,10.94,0,0,1,7
3394,3394,BMW 5 Series 520d Luxury Line,Delhi,2013,65000,First,22.48,1995,190.0,5.0,21.26,0,0,0,11
3395,3395,Toyota Corolla Altis 1.8 G,Bangalore,2016,16471,Second,14.28,1798,138.03,5.0,11.5,0,1,1,8
3396,3396,Hyundai i20 Asta 1.4 CRDi,Pune,2015,54339,Second,22.54,1396,88.73,5.0,6.0,0,0,1,9
3397,3397,Mahindra KUV 100 mFALCON G80 K2,Hyderabad,2016,24025,First,18.15,1198,82.0,6.0,4.1,0,1,1,8
3398,3398,Maruti Alto 800 2016-2019 LXI,Kolkata,2013,24027,First,24.7,796,47.3,5.0,2.01,0,1,1,11
3399,3399,Fiat Punto EVO 1.2 Emotion,Hyderabad,2010,59270,First,15.7,1172,67.0,5.0,2.6,0,1,1,14
3400,3400,Maruti Wagon R VXI BS IV,Kolkata,2012,40000,First,18.9,998,67.1,5.0,2.35,0,1,1,12
3401,3401,Mitsubishi Pajero 4X4 LHD,Bangalore,2012,155566,Second,9.5,2835,118.6,6.0,9.15,0,0,1,12
3402,3402,Honda Brio EX MT,Chennai,2013,42320,First,19.4,1198,86.8,5.0,2.9,0,1,1,11
3403,3403,Hyundai i20 Asta Option 1.4 CRDi,Coimbatore,2017,24153,Second,22.54,1396,88.73,5.0,9.18,0,0,1,7
3404,3404,Hyundai Creta 1.6 SX Plus Petrol Automatic,Mumbai,2016,27000,First,13.0,1591,121.3,5.0,11.45,0,1,0,8
3405,3405,Honda Amaze S i-VTEC,Kochi,2017,61795,First,17.8,1198,86.7,5.0,5.53,0,1,1,7
3406,3406,Mahindra KUV 100 mFALCON G80 K6 Plus,Chennai,2016,13500,First,18.15,1198,82.0,6.0,3.75,0,1,1,8
3407,3407,Honda City i-VTEC CVT VX,Pune,2018,4500,First,18.0,1497,117.3,5.0,12.5,0,1,0,6
3408,3408,Mahindra XUV500 AT W10 FWD,Mumbai,2017,23000,First,16.0,2179,140.0,7.0,15.5,0,0,0,7
3409,3409,Mercedes-Benz New C-Class 220 CDI AT,Mumbai,2013,80578,Second,14.84,2143,170.0,5.0,14.5,0,0,0,11
3410,3410,Renault Duster 110PS Diesel RxZ AMT,Coimbatore,2017,42646,First,19.6,1461,108.45,5.0,12.46,0,0,0,7
3411,3411,Volkswagen Polo 1.2 MPI Comfortline,Bangalore,2014,30000,Second,16.47,1198,74.0,5.0,5.25,0,1,1,10
3412,3412,BMW 5 Series 520d Sedan,Delhi,2012,90000,First,18.48,1197,74.0,5.0,14.5,0,0,0,12
3413,3413,Mercedes-Benz S Class 2005 2013 S 350 CDI,Bangalore,2009,98000,Second,13.5,2987,282.0,5.0,25.0,0,0,0,15
3414,3414,Hyundai Santro GLS II - Euro II,Kochi,2012,66400,First,0.0,1197,74.0,5.0,2.66,0,1,1,12
3415,3415,Jaguar XJ 3.0L Premium Luxury,Hyderabad,2012,50000,First,12.9,2993,271.23,4.0,45.0,0,0,0,12
3416,3416,Maruti Swift VDI,Jaipur,2015,63310,First,28.4,1248,74.0,5.0,5.1,0,0,1,9
3417,3417,Honda Amaze S i-Dtech,Delhi,2014,66000,First,25.8,1498,98.6,5.0,3.5,0,0,1,10
3418,3418,BMW 3 Series 320d Highline,Ahmedabad,2011,74000,Second,16.07,1995,181.0,5.0,12.5,0,0,0,13
3419,3419,Hyundai Verna 1.4 EX,Hyderabad,2012,93000,First,23.5,1396,88.7,5.0,5.55,0,0,1,12
3420,3420,Toyota Fortuner 4x2 4 Speed AT,Delhi,2015,70000,First,11.5,2982,169.0,7.0,19.48,0,0,0,9
3421,3421,Maruti Swift VXI,Ahmedabad,2012,48772,First,18.6,1197,85.8,5.0,3.91,0,1,1,12
3422,3422,Chevrolet Beat LS,Chennai,2010,66000,First,18.6,1199,79.4,5.0,2.19,0,1,1,14
3423,3423,Hyundai Grand i10 Asta Option AT,Coimbatore,2017,27417,First,18.9,1197,82.0,5.0,6.89,0,1,0,7
3424,3424,Ford Figo Petrol ZXI,Coimbatore,2011,51593,Second,15.6,1196,70.0,5.0,3.47,0,1,1,13
3425,3425,Maruti Swift VXI BSIII,Pune,2010,75000,First,16.1,1298,88.2,5.0,2.85,0,1,1,14
3426,3426,Audi A4 35 TDI Premium,Coimbatore,2016,39237,First,17.11,1968,174.33,5.0,25.64,0,0,0,8
3427,3427,Honda City V MT,Kochi,2018,11966,First,16.8,1497,116.3,5.0,10.28,0,1,1,6
3428,3428,Honda Jazz V,Hyderabad,2015,37000,First,18.2,1199,88.7,5.0,6.3,0,1,1,9
3429,3429,Volkswagen Polo 1.5 TDI Highline,Chennai,2014,70920,First,20.14,1498,88.8,5.0,4.75,0,0,1,10
3430,3430,Nissan Terrano XL D Option,Hyderabad,2013,65280,First,19.87,1461,83.14,5.0,5.8,0,0,1,11
3431,3431,Land Rover Discovery Sport SD4 HSE Luxury 7S,Hyderabad,2016,62000,First,12.51,2179,187.7,7.0,44.5,0,0,0,8
3432,3432,Hyundai i20 Magna Optional 1.2,Kochi,2014,44525,First,18.5,1197,82.9,5.0,4.65,0,1,1,10
3433,3433,Honda City 1.5 E MT,Jaipur,2009,86863,First,17.0,1497,118.0,5.0,3.6,0,1,1,15
3434,3434,Mahindra XUV500 W10 AWD,Hyderabad,2015,102626,First,16.0,2179,140.0,7.0,12.25,0,0,1,9
3435,3435,Jeep Compass 2.0 Limited Option 4X4,Jaipur,2017,45000,First,16.3,1956,170.0,5.0,20.0,0,0,1,7
3436,3436,Mahindra XUV500 W10 AWD,Jaipur,2017,22000,First,16.0,2179,140.0,7.0,16.0,0,0,1,7
3437,3437,Mahindra Scorpio VLX 4WD AIRBAG AT BSIV,Coimbatore,2011,108905,Second,11.79,2179,120.0,8.0,6.21,0,0,0,13
3438,3438,Datsun GO Plus T,Kolkata,2016,12800,First,19.44,1198,67.0,7.0,3.25,0,1,1,8
3439,3439,Mahindra Scorpio S6 Plus 7 Seater,Kolkata,2016,32000,First,15.4,2179,120.0,7.0,9.75,0,0,1,8
3440,3440,Honda Amaze S AT i-Vtech,Mumbai,2014,39000,First,15.5,1198,86.7,5.0,4.45,0,1,0,10
3441,3441,Honda City i-DTEC ZX,Pune,2017,42000,First,25.6,1498,98.6,5.0,12.0,0,0,1,7
3442,3442,Tata Indigo GLE,Chennai,2008,73000,First,14.4,1396,65.0,5.0,0.8,0,1,1,16
3443,3443,Hyundai Grand i10 1.2 CRDi Sportz,Chennai,2018,48000,First,24.0,1186,73.97,5.0,5.95,0,0,1,6
3444,3444,Hyundai Verna 1.4 CX VTVT,Kolkata,2014,19000,First,17.43,1396,105.5,5.0,5.25,0,1,1,10
3445,3445,Toyota Innova Crysta 2.4 VX MT,Coimbatore,2019,33598,First,13.68,2393,147.8,7.0,22.2,0,0,1,5
3446,3446,BMW X1 sDrive20d,Jaipur,2012,63000,First,17.05,1995,184.0,5.0,13.5,0,0,0,12
3447,3447,Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Chennai,2015,48000,First,16.96,1968,138.03,5.0,13.5,0,0,0,9
3448,3448,Ford Figo Diesel ZXI,Delhi,2014,66000,First,20.0,1399,68.05,5.0,3.47,0,0,1,10
3449,3449,Mahindra Ssangyong Rexton RX7,Ahmedabad,2013,80000,Second,11.18,2696,184.0,7.0,9.5,0,0,0,11
3450,3450,Volkswagen Vento Petrol Highline,Chennai,2011,37000,First,15.04,1598,103.6,5.0,4.8,0,1,1,13
3451,3451,Skoda Rapid 1.6 MPI Ambition With Alloy Wheel,Kochi,2016,35058,First,15.0,1598,103.52,5.0,6.54,0,1,1,8
3452,3452,Volkswagen Polo Petrol Comfortline 1.2L,Delhi,2012,52000,First,16.47,1198,73.9,5.0,3.1,0,1,1,12
3453,3453,Maruti S Cross DDiS 200 Delta,Hyderabad,2015,61313,First,23.65,1248,88.5,5.0,7.99,0,0,1,9
3454,3454,Toyota Corolla Altis G,Kolkata,2009,45000,Second,14.53,1798,138.1,5.0,3.3,0,1,1,15
3455,3455,Maruti Ertiga ZDI,Bangalore,2015,74000,First,20.77,1248,88.8,7.0,8.75,0,0,1,9
3456,3456,Hyundai i10 Asta Sunroof AT,Hyderabad,2013,89000,First,19.2,1197,80.0,5.0,4.19,0,1,0,11
3457,3457,Mercedes-Benz CLA 200 CDI Sport,Kochi,2019,13414,First,17.9,2143,136.0,5.0,30.77,0,0,0,5
3458,3458,Honda City ZX VTEC,Jaipur,2006,95000,Second,16.9,1497,100.0,5.0,2.11,0,1,1,18
3459,3459,Mahindra KUV 100 G80 K8,Jaipur,2018,15900,First,18.15,1198,82.0,6.0,6.25,0,1,1,6
3460,3460,Toyota Fortuner 3.0 Diesel,Delhi,2011,151000,First,11.5,2982,171.0,7.0,11.4,0,0,1,13
3461,3461,Honda City 1.5 V MT,Bangalore,2011,65000,First,17.0,1497,118.0,5.0,5.2,0,1,1,13
3462,3462,Audi A6 35 TDI Matrix,Coimbatore,2017,36824,First,18.53,1968,187.74,5.0,39.84,0,0,0,7
3463,3463,Ford Figo Diesel ZXI,Coimbatore,2013,65287,First,20.0,1399,68.05,5.0,4.45,0,0,1,11
3464,3464,Mercedes-Benz GLA Class 200 CDI,Kolkata,2014,52000,First,17.9,2143,136.0,5.0,19.5,0,0,0,10
3465,3465,Chevrolet Aveo U-VA 1.2 LS,Hyderabad,2007,33000,First,15.26,1150,74.9,5.0,1.75,0,1,1,17
3466,3466,Ford Figo 2015-2019 1.5D Titanium MT,Hyderabad,2016,71000,First,25.83,1498,99.0,5.0,5.1,0,0,1,8
3467,3467,Hyundai Elantra CRDi SX AT,Delhi,2013,71000,First,22.7,1582,126.2,5.0,6.8,0,0,0,11
3468,3468,Maruti Baleno Zeta CVT,Kolkata,2016,20000,First,21.4,1197,83.1,5.0,5.74,0,1,0,8
3469,3469,Maruti Swift LXi BSIV,Hyderabad,2010,71000,First,16.1,1197,85.0,5.0,3.3,0,1,1,14
3470,3470,Mercedes-Benz CLS-Class 2006-2010 350 CDI,Hyderabad,2010,29000,First,9.9,3498,271.72,4.0,32.0,0,0,0,14
3471,3471,BMW 3 Series Luxury Line,Ahmedabad,2016,27000,First,21.76,1995,190.0,5.0,35.0,0,0,0,8
3472,3472,Maruti Dzire AMT ZDI Plus,Chennai,2017,19000,First,28.4,1248,73.75,5.0,8.9,0,0,0,7
3473,3473,Hyundai Verna 1.6 SX VTVT,Mumbai,2011,58000,Second,17.01,1591,121.3,5.0,4.0,0,1,1,13
3474,3474,Jeep Compass 2.0 Longitude,Kochi,2018,42203,First,17.1,1956,170.0,5.0,19.46,0,0,1,6
3475,3475,Hyundai Sonata Embera 2.0L CRDi AT,Hyderabad,2009,94000,First,11.4,1991,142.0,5.0,5.25,0,0,0,15
3476,3476,Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,Kolkata,2018,4900,First,21.5,1497,108.5,5.0,9.22,0,0,1,6
3477,3477,Hyundai EON Era Plus,Jaipur,2013,70000,First,21.1,814,55.2,5.0,1.8,0,1,1,11
3478,3478,BMW 5 Series 2013-2017 530d M Sport,Kochi,2015,65266,First,14.69,2993,258.0,5.0,31.75,0,0,0,9
3479,3479,Maruti Ertiga VDI,Delhi,2014,54569,First,20.77,1248,88.76,7.0,5.99,0,0,1,10
3480,3480,Honda Amaze E i-Vtech,Kochi,2015,51361,First,18.0,1198,86.7,5.0,4.94,0,1,1,9
3481,3481,Ford Fiesta 1.4 Duratec ZXI,Jaipur,2007,125000,Third,16.6,1388,68.0,5.0,1.5,0,1,1,17
3482,3482,Honda Civic 2006-2010 1.8 V MT,Bangalore,2008,66000,Third,13.5,1799,130.0,5.0,3.25,0,1,1,16
3483,3483,Maruti Ertiga ZDI,Delhi,2014,22281,First,20.77,1248,88.8,7.0,6.5,0,0,1,10
3484,3484,Hyundai Grand i10 CRDi Sportz,Delhi,2013,63210,First,24.0,1120,70.0,5.0,3.71,0,0,1,11
3485,3485,Hyundai Xcent 1.2 VTVT E Plus,Pune,2018,31000,First,20.14,1197,81.86,5.0,5.0,0,1,1,6
3486,3486,Hyundai i10 Era,Ahmedabad,2008,60000,First,19.81,1086,68.05,5.0,1.99,0,1,1,16
3487,3487,Honda Amaze S i-Vtech,Mumbai,2017,32006,First,18.0,1198,86.7,5.0,4.25,0,1,1,7
3488,3488,Audi A6 2.7 TDI,Ahmedabad,2009,78000,First,12.4,2698,179.5,5.0,8.0,0,0,0,15
3489,3489,Hyundai i10 Magna 1.2 iTech SE,Mumbai,2011,9489,First,20.36,1197,78.9,5.0,2.95,0,1,1,13
3490,3490,Renault KWID RXT Optional,Pune,2018,5000,First,25.17,799,53.3,5.0,3.5,0,1,1,6
3491,3491,Audi A4 New 2.0 TDI Multitronic,Jaipur,2012,60000,Second,15.2,1968,140.8,5.0,16.0,0,0,0,12
3492,3492,Maruti Alto 800 LXI Airbag,Jaipur,2015,50000,First,22.74,796,47.3,5.0,2.75,0,1,1,9
3493,3493,Honda City i VTEC VX Option,Delhi,2015,53000,First,17.8,1497,117.3,5.0,6.95,0,1,1,9
3494,3494,Mercedes-Benz New C-Class C250 Avantgarde,Delhi,2011,64000,Second,11.74,1796,186.0,5.0,12.5,0,1,0,13
3495,3495,Audi Q5 3.0 TDI Quattro Technology,Coimbatore,2017,43827,First,13.22,2967,241.4,5.0,36.83,0,0,0,7
3496,3496,Volkswagen Polo 1.2 MPI Comfortline,Pune,2011,36431,First,16.2,1199,74.0,5.0,2.7,0,1,1,13
3497,3497,Hyundai Creta 1.4 E Plus Diesel,Mumbai,2017,35000,First,21.38,1396,88.7,5.0,9.9,0,0,1,7
3498,3498,Honda City 1.5 V MT,Kochi,2011,94832,First,17.0,1497,118.0,5.0,3.83,0,1,1,13
3499,3499,Honda City 1.5 S MT,Coimbatore,2012,88381,First,17.0,1497,118.0,5.0,5.25,0,1,1,12
3500,3500,Maruti S Cross DDiS 320 Alpha,Kolkata,2016,45194,First,22.7,1598,118.0,5.0,7.75,0,0,1,8
3501,3501,Maruti SX4 Vxi BSIV,Mumbai,2010,66000,Second,16.51,1586,103.2,5.0,2.46,0,1,1,14
3502,3502,Maruti Swift Dzire VDI,Kolkata,2014,38578,First,23.4,1248,74.0,5.0,3.96,0,0,1,10
3503,3503,Maruti Ertiga ZDI,Chennai,2015,40000,First,20.77,1248,88.8,7.0,8.25,0,0,1,9
3504,3504,Hyundai i20 1.2 Spotz,Coimbatore,2018,20632,First,18.6,1197,81.83,5.0,7.58,0,1,1,6
3505,3505,Hyundai Grand i10 CRDi Magna,Hyderabad,2014,73042,First,24.0,1120,70.0,5.0,3.99,0,0,1,10
3506,3506,Honda City i VTEC SV,Delhi,2014,54257,First,17.4,1497,117.3,5.0,6.25,0,1,1,10
3507,3507,Skoda Rapid 1.6 TDI Elegance,Hyderabad,2013,93000,First,20.5,1598,103.5,5.0,5.0,0,0,1,11
3508,3508,Mercedes-Benz E-Class E270 CDI,Hyderabad,2005,102000,Second,11.0,2987,198.5,5.0,4.65,0,0,0,19
3509,3509,Hyundai Santa Fe 4WD AT,Coimbatore,2016,28881,First,13.01,2199,194.3,7.0,21.37,0,0,0,8
3510,3510,Maruti Alto LXi,Hyderabad,2007,52195,First,19.7,796,46.3,5.0,1.75,0,1,1,17
3511,3511,ISUZU D-MAX V-Cross 4X4,Coimbatore,2018,20422,First,12.4,2499,134.0,5.0,16.09,0,0,1,6
3512,3512,Hyundai Verna 1.4 CRDi GL,Kolkata,2012,38000,First,24.8,1396,88.7,5.0,4.1,0,0,1,12
3513,3513,Ford Figo Diesel ZXI,Coimbatore,2015,92885,First,20.0,1399,68.0,5.0,3.56,0,0,1,9
3514,3514,Honda City 1.5 S MT,Pune,2010,43000,Second,17.0,1497,118.0,5.0,4.21,0,1,1,14
3515,3515,Hyundai Verna 1.6 CRDi S,Delhi,2015,57000,First,23.9,1582,126.2,5.0,6.6,0,0,1,9
3516,3516,Hyundai Creta 1.6 SX Plus Petrol Automatic,Coimbatore,2018,32434,First,13.0,1591,121.3,5.0,14.35,0,1,0,6
3517,3517,Ford Ecosport 1.5 DV5 MT Titanium,Hyderabad,2017,32000,First,22.7,1498,89.84,5.0,9.5,0,0,1,7
3518,3518,BMW X6 xDrive30d,Delhi,2011,59000,First,11.2,2993,241.0,4.0,21.9,0,0,0,13
3519,3519,BMW 5 Series 2013-2017 520d Luxury Line,Coimbatore,2016,76467,First,18.12,1995,190.0,5.0,30.45,0,0,0,8
3520,3520,Ford Figo Aspire 1.5 TDCi Ambiente,Hyderabad,2016,100000,First,25.83,1498,99.0,5.0,5.1,0,0,1,8
3521,3521,Hyundai Verna VTVT 1.6 AT EX,Pune,2013,37086,First,17.0,1591,121.3,5.0,5.44,0,1,0,11
3522,3522,Ford Ikon 1.4 TDCi DuraTorq,Jaipur,2010,135000,First,13.8,1399,68.0,5.0,1.6,0,0,1,14
3523,3523,Audi A6 2011-2015 2.0 TDI,Kochi,2014,54862,First,17.68,1968,174.33,5.0,16.67,0,0,0,10
3524,3524,Hyundai i20 2015-2017 Sportz AT 1.4,Pune,2012,56200,First,15.0,1396,98.6,5.0,3.85,0,1,0,12
3525,3525,Toyota Fortuner 2.8 4WD MT,Kochi,2011,169006,First,14.24,2755,174.5,7.0,10.64,0,0,1,13
3526,3526,Renault KWID RXT,Bangalore,2016,20229,First,25.17,799,53.3,5.0,3.5,0,1,1,8
3527,3527,Chevrolet Spark 1.0 LT,Chennai,2008,62000,Third,18.0,995,62.0,5.0,1.1,0,1,1,16
3528,3528,Hyundai Verna Transform VTVT,Hyderabad,2011,51500,Second,16.2,1599,103.2,5.0,2.6,0,1,1,13
3529,3529,BMW 3 Series 320d Sport Line,Hyderabad,2012,69000,First,18.88,1995,184.0,5.0,18.5,0,0,0,12
3530,3530,Maruti Swift Dzire VDI,Hyderabad,2015,62476,First,26.59,1248,74.0,5.0,7.95,0,0,1,9
3531,3531,Hyundai Xcent 1.2 CRDi E Plus,Jaipur,2017,60500,First,25.4,1186,73.97,5.0,5.49,0,0,1,7
3532,3532,Honda Jazz V CVT,Mumbai,2017,17978,First,19.0,1199,88.7,5.0,6.95,0,1,0,7
3533,3533,Tata Indigo LS,Jaipur,2008,300000,First,17.0,1405,70.0,5.0,1.0,0,0,1,16
3534,3534,Ford Fiesta Classic 1.4 Duratorq CLXI,Chennai,2013,123000,Second,17.8,1399,67.0,5.0,4.45,0,0,1,11
3535,3535,Maruti S-Cross Alpha DDiS 200 SH,Kolkata,2016,45296,First,25.1,1248,88.5,5.0,6.99,0,0,1,8
3536,3536,Maruti SX4 Zxi with Leather BSIII,Coimbatore,2008,77325,First,15.6,1586,104.68,5.0,3.51,0,1,1,16
3537,3537,Maruti Baleno Zeta Automatic,Kochi,2018,25858,First,21.4,1197,83.1,5.0,7.54,0,1,0,6
3538,3538,Maruti Ritz LDi,Bangalore,2016,120000,First,23.2,1248,73.94,5.0,3.65,0,0,1,8
3539,3539,Hyundai Elantra CRDi SX AT,Ahmedabad,2016,22000,First,19.5,1582,126.24,5.0,16.0,0,0,0,8
3540,3540,Chevrolet Spark 1.0 LT,Kolkata,2012,11000,First,16.2,995,62.1,5.0,1.4,0,1,1,12
3541,3541,Hyundai i20 1.2 Spotz,Mumbai,2017,3900,First,18.6,1197,81.83,5.0,6.45,0,1,1,7
3542,3542,Hyundai Xcent 1.1 CRDi Base,Hyderabad,2016,106092,First,24.4,1120,71.0,5.0,4.4,0,0,1,8
3543,3543,Honda Jazz 1.2 V CVT i VTEC,Delhi,2015,27000,First,19.0,1199,88.7,5.0,5.95,0,1,0,9
3544,3544,Honda Brio S MT,Ahmedabad,2013,11000,First,19.4,1198,86.8,5.0,3.9,0,1,1,11
3545,3545,Mercedes-Benz E-Class E250 CDI Avantgrade,Coimbatore,2016,39753,First,13.0,2143,201.1,5.0,35.28,0,0,0,8
3546,3546,Tata Hexa XT,Pune,2017,39800,First,17.6,2179,153.86,7.0,14.25,0,0,1,7
3547,3547,Hyundai Xcent 1.1 CRDi Base,Pune,2017,73000,First,24.4,1120,71.0,5.0,4.5,0,0,1,7
3548,3548,Ford Ecosport 1.5 DV5 MT Titanium Optional,Pune,2015,55000,First,22.7,1498,89.84,5.0,7.5,0,0,1,9
3549,3549,Tata Nano XTA,Coimbatore,2017,18351,First,21.9,624,37.48,4.0,3.41,0,1,0,7
3550,3550,Honda Brio VX,Pune,2013,45000,Second,19.4,1198,86.8,5.0,3.25,0,1,1,11
3551,3551,Maruti Ertiga SHVS ZDI Plus,Hyderabad,2016,112200,First,24.52,1248,88.5,7.0,8.3,0,0,1,8
3552,3552,Hyundai i10 Sportz 1.2,Bangalore,2010,29000,First,20.36,1197,78.9,5.0,3.45,0,1,1,14
3553,3553,Mahindra XUV500 W10 2WD,Mumbai,2015,53392,First,16.0,2179,140.0,7.0,11.95,0,0,1,9
3554,3554,Volkswagen Vento Diesel Highline,Hyderabad,2010,71000,First,20.54,1598,103.6,5.0,4.25,0,0,1,14
3555,3555,Tata Safari Storme 2012-2015 VX,Hyderabad,2014,93000,First,14.0,2179,138.1,7.0,8.25,0,0,1,10
3556,3556,Honda Accord 2.4 Elegance M/T,Hyderabad,2010,119000,First,10.2,2354,180.0,5.0,5.95,0,1,1,14
3557,3557,Maruti Eeco 7 Seater Standard,Coimbatore,2016,42225,First,15.1,1196,73.0,7.0,4.3,0,1,1,8
3558,3558,Maruti Swift VDI,Ahmedabad,2012,65000,First,22.9,1248,74.0,5.0,3.9,0,0,1,12
3559,3559,Maruti Baleno Zeta Automatic,Pune,2016,27809,First,21.4,1197,83.1,5.0,6.41,0,1,0,8
3560,3560,Mahindra XUV500 W8 2WD,Coimbatore,2015,65100,First,15.1,2179,140.0,7.0,8.36,0,0,1,9
3561,3561,Hyundai Xcent 1.2 Kappa S,Chennai,2014,51000,First,19.1,1197,82.0,5.0,3.85,0,1,1,10
3562,3562,Mercedes-Benz New C-Class C 220 CDI Style,Hyderabad,2017,10000,First,19.27,2143,167.62,5.0,36.0,0,0,0,7
3563,3563,Skoda Superb 1.8 TSI MT,Kolkata,2011,54895,First,13.14,1798,160.0,5.0,7.5,0,1,1,13
3564,3564,Volkswagen CrossPolo 1.5 TDI,Hyderabad,2015,80768,First,20.14,1498,88.73,5.0,5.7,0,0,1,9
3565,3565,Maruti Ignis 1.2 Delta,Kochi,2019,12076,First,20.89,1197,81.8,5.0,5.5,0,1,1,5
3566,3566,Maruti Swift VDI BSIV,Chennai,2016,49000,First,25.2,1248,74.0,5.0,5.9,0,0,1,8
3567,3567,Honda City i VTEC VX Option,Mumbai,2015,42366,First,17.8,1497,117.3,5.0,7.75,0,1,1,9
3568,3568,BMW 5 Series 530d Highline Sedan,Ahmedabad,2010,68000,First,11.5,2993,235.0,5.0,18.0,0,0,0,14
3569,3569,Skoda Laura Ambiente,Hyderabad,2008,122397,First,17.5,1896,106.0,5.0,4.4,0,0,1,16
3570,3570,Volkswagen Polo GT TSI,Coimbatore,2017,50534,First,17.21,1197,103.5,5.0,8.27,0,1,0,7
3571,3571,Renault Duster 85PS Diesel RxL,Ahmedabad,2014,55300,First,19.87,1461,83.8,5.0,4.75,0,0,1,10
3572,3572,Honda City 1.5 S AT,Hyderabad,2008,73095,First,16.8,1497,118.0,5.0,3.8,0,1,0,16
3573,3573,Volkswagen Vento Diesel Highline,Ahmedabad,2011,51100,First,20.54,1598,103.6,5.0,3.4,0,0,1,13
3574,3574,Hyundai Grand i10 Sportz,Pune,2016,13436,Second,18.9,1197,82.0,5.0,4.7,0,1,1,8
3575,3575,Ford Fiesta 1.4 ZXi Duratec,Pune,2008,76000,Second,16.6,1388,68.0,5.0,1.49,0,1,1,16
3576,3576,Hyundai Xcent 1.1 CRDi S,Mumbai,2016,63141,Second,24.4,1120,71.0,5.0,4.5,0,0,1,8
3577,3577,Honda Amaze VX i-DTEC,Hyderabad,2014,74885,First,25.8,1498,98.6,5.0,5.4,0,0,1,10
3578,3578,Honda City i VTEC CVT VX,Hyderabad,2016,14000,First,18.0,1497,117.3,5.0,11.5,0,1,0,8
3579,3579,Renault Fluence 1.5,Pune,2012,56000,Second,20.4,1461,108.5,5.0,3.5,0,0,1,12
3580,3580,BMW 5 Series 520d Luxury Line,Ahmedabad,2010,46000,First,22.48,1995,190.0,5.0,16.5,0,0,0,14
3581,3581,Maruti SX4 ZXI MT BSIV,Mumbai,2012,51800,First,15.5,1586,103.3,5.0,3.9,0,1,1,12
3582,3582,Honda City ZX CVT,Hyderabad,2007,81000,First,16.4,1497,78.0,5.0,3.25,0,1,0,17
3583,3583,Volkswagen Ameo 1.2 MPI Comfortline,Kochi,2018,17370,First,17.0,1198,73.75,5.0,5.84,0,1,1,6
3584,3584,Volkswagen Ameo 1.2 MPI Comfortline,Hyderabad,2016,18456,First,17.0,1198,73.75,5.0,5.75,0,1,1,8
3585,3585,Audi A4 2.0 TDI Multitronic,Delhi,2010,59000,First,16.55,1968,140.0,5.0,10.0,0,0,0,14
3586,3586,Maruti Wagon R VXI,Mumbai,2006,141537,Second,18.9,998,67.1,5.0,1.05,0,1,1,18
3587,3587,Hyundai Verna SX CRDi AT,Delhi,2013,51000,First,19.08,1582,126.32,5.0,5.64,0,0,0,11
3588,3588,Mercedes-Benz GLC 220d 4MATIC Style,Coimbatore,2019,29311,First,17.9,2143,170.0,5.0,50.97,0,0,0,5
3589,3589,BMW 3 Series Luxury Line,Mumbai,2016,31000,First,21.76,1995,190.0,5.0,29.95,0,0,0,8
3590,3590,Honda Mobilio V Option i DTEC,Mumbai,2014,80000,Second,24.2,1498,98.6,7.0,4.85,0,0,1,10
3591,3591,Hyundai Creta 1.6 CRDi AT SX Plus,Hyderabad,2016,33000,First,17.01,1582,126.2,5.0,14.5,0,0,0,8
